ts,open,high,low,close,volume
1757561160000,3.0048,3.0061,3.0046,3.0058,78550.0
1757561220000,3.0058,3.0059,3.0036,3.0042,340758.0
1757561280000,3.0042,3.005,3.0036,3.0037,53457.0
1757561340000,3.0037,3.0044,3.0031,3.0044,98480.0
1757561400000,3.0044,3.0063,3.0041,3.0043,132589.0
1757561460000,3.0043,3.0052,3.0037,3.0039,66952.0
1757561520000,3.0039,3.004,3.0023,3.0023,87262.0
1757561580000,3.0023,3.0042,3.0019,3.003,57862.0
1757561640000,3.003,3.004,3.0024,3.0025,60910.0
1757561700000,3.0025,3.0041,3.0022,3.0034,51419.0
1757561760000,3.0034,3.0038,3.0023,3.0023,24603.0
1757561820000,3.0023,3.0027,3.0022,3.0023,9676.0
1757561880000,3.0023,3.003,3.0022,3.0023,11797.0
1757561940000,3.0023,3.0032,3.0019,3.0032,31382.0
1757562000000,3.0032,3.0036,3.002,3.0026,35152.0
1757562060000,3.0026,3.0036,3.0021,3.0033,83132.0
1757562120000,3.0033,3.0033,3.002,3.0031,44817.0
1757562180000,3.0031,3.0038,3.0018,3.002,41061.0
1757562240000,3.002,3.0022,3.0002,3.0016,138905.0
1757562300000,3.0016,3.0049,3.0015,3.0041,97125.0
1757562360000,3.0041,3.0063,3.0038,3.006,115050.0
1757562420000,3.006,3.0069,3.0056,3.0056,421013.0
1757562480000,3.0056,3.0061,3.005,3.006,25308.0
1757562540000,3.006,3.0072,3.006,3.0066,165326.0
1757562600000,3.0066,3.0066,3.006,3.0062,57928.0
1757562660000,3.0062,3.0062,3.0048,3.0051,46169.0
1757562720000,3.0051,3.007,3.0048,3.0066,46539.0
1757562780000,3.007,3.0076,3.0069,3.007,151985.0
1757562840000,3.007,3.0073,3.0065,3.007,67842.0
1757562900000,3.007,3.0082,3.0069,3.0075,57944.0
1757562960000,3.0075,3.0094,3.0062,3.0062,426813.0
1757563020000,3.0062,3.0076,3.0062,3.0065,19618.0
1757563080000,3.0065,3.0082,3.0065,3.0082,31282.0
1757563140000,3.0086,3.0129,3.0073,3.0085,3178094.0
