ts,open,high,low,close,volume
1757430180000,111534.8,111563.9,111500.0,111524.7,88.212
1757430240000,111524.7,111601.5,111488.0,111572.7,157.933
1757430300000,111572.7,111572.7,111475.2,111492.9,131.016
1757430360000,111492.9,111539.3,111455.0,111529.4,108.903
1757430420000,111529.4,111545.6,111481.8,111505.6,54.66
1757430480000,111505.6,111505.6,111463.9,111471.6,34.408
1757430540000,111471.6,111471.6,111430.0,111461.6,84.797
1757430600000,111461.6,111461.6,111409.6,111428.4,136.545
1757430660000,111428.4,111430.5,111333.0,111355.1,251.711
1757430720000,111355.1,111355.5,111237.0,111354.3,592.633
1757430780000,111354.3,111396.4,111317.6,111380.1,233.638
1757430840000,111380.1,111385.7,111319.5,111333.7,103.266
1757430900000,111333.7,111423.3,111282.8,111405.4,222.759
1757430960000,111405.4,111500.0,111402.8,111466.0,208.235
1757431020000,111466.0,111480.0,111421.7,111440.1,123.496
1757431080000,111440.1,111451.2,111320.0,111320.1,120.249
1757431140000,111312.8,111356.7,111303.5,111320.1,167.429
1757431200000,111333.2,111464.3,111322.5,111411.3,170.692
1757635740000,115593.5,115629.0,115588.7,115627.4,40.646
1757635800000,115627.4,115627.5,115580.2,115607.5,52.801
1757635860000,115607.5,115607.7,115532.8,115572.7,146.277
1757635920000,115572.7,115572.8,115522.0,115522.1,89.288
1757635980000,115522.1,115539.3,115492.9,115539.2,95.489
1757636040000,115539.2,115539.2,115420.5,115458.8,291.883
1757636100000,115458.8,115545.0,115423.8,115436.9,142.963
1757636160000,115436.9,115437.0,115374.7,115390.1,183.127
1757636220000,115390.1,115426.6,115352.1,115394.8,86.199
1757636280000,115394.8,115447.8,115368.9,115437.9,77.193
1757636340000,115437.9,115471.0,115420.0,115429.7,89.721
1757636400000,115429.7,115565.8,115429.6,115550.8,71.711
1757636460000,115550.8,115666.0,115539.3,115666.0,197.157
1757636520000,115666.0,115669.7,115656.1,115665.1,84.576
1757636580000,115665.1,115777.0,115665.1,115744.9,401.982
1757636640000,115744.9,115768.9,115727.5,115756.6,87.345
1757636700000,115756.6,115780.0,115725.3,115766.4,65.833
1757636760000,115766.4,115831.7,115766.2,115814.5,184.802
1757636820000,115814.5,115835.1,115795.8,115796.4,127.984
1757636880000,115796.4,115826.9,115733.3,115734.1,117.972
1757636940000,115734.1,115738.3,115683.6,115727.6,31.541
1757637000000,115727.6,115764.1,115727.2,115745.7,54.933
1757637060000,115745.7,115826.5,115740.6,115809.8,77.803
1757637120000,115809.8,115847.1,115787.7,115787.7,66.503
1757637180000,115787.7,115838.2,115756.0,115809.6,64.1
1757637240000,115809.6,115837.0,115803.3,115820.1,36.556
1757637300000,115820.1,115860.0,115820.1,115844.3,60.206
1757637360000,115844.3,115895.3,115844.2,115877.7,272.771
1757637420000,115877.7,115894.0,115852.3,115894.0,69.396
1757637480000,115894.0,115896.0,115887.5,115894.3,36.743
