ts,open,high,low,close,volume
1756569540000,4372.77,4374.99,4370.47,4373.85,643.99
1756569600000,4373.85,4373.85,4368.42,4369.08,990.18
1756569660000,4369.08,4369.19,4367.0,4367.56,475.91
1756569720000,4367.56,4371.15,4367.0,4370.65,870.79
1756569780000,4370.65,4372.83,4370.0,4371.54,165.05
1756569840000,4371.54,4371.99,4370.0,4370.63,117.39
1756569900000,4370.63,4371.67,4367.22,4367.22,1044.04
1756569960000,4367.22,4367.89,4365.41,4366.91,714.97
1756570020000,4366.91,4372.17,4366.91,4372.16,340.7
1756570080000,4372.16,4372.55,4367.88,4370.03,463.45
1756570140000,4370.03,4372.24,4369.69,4370.9,222.84
1756570200000,4370.9,4371.01,4368.02,4368.02,321.78
1756570260000,4368.02,4368.02,4364.09,4364.13,483.65
1756570320000,4364.13,4365.65,4360.21,4361.51,1150.18
1756570380000,4361.51,4362.59,4360.64,4362.23,393.6
1756570440000,4362.23,4362.26,4360.07,4361.19,720.24
1756570500000,4361.19,4361.19,4358.6,4358.62,688.48
1756570560000,4358.69,4360.15,4358.69,4360.14,109.93
1756570620000,4360.08,4364.82,4360.08,4362.48,2553.07
1756570680000,4365.0,4365.56,4364.23,4364.81,134.04
1756570740000,4363.0,4367.01,4362.6,4367.01,183.49
1756570800000,4364.73,4365.28,4363.73,4364.8,42.14
1756570860000,4362.39,4362.91,4362.01,4362.55,43.5
1756570920000,4365.53,4365.53,4363.07,4363.07,23.81
1757427540000,4327.99,4333.02,4327.99,4329.74,2830.98
1757427600000,4329.74,4330.29,4325.72,4325.73,645.94
1757427660000,4325.73,4328.0,4322.34,4323.7,1049.91
1757427720000,4323.7,4324.29,4316.31,4320.41,5272.31
1757427780000,4320.41,4320.41,4314.03,4318.4,2185.66
1757427840000,4318.4,4318.4,4313.0,4316.58,1541.36
1757427900000,4316.58,4317.82,4314.44,4314.5,702.48
1757427960000,4314.5,4314.51,4311.13,4313.4,2299.14
1757428020000,4313.4,4318.19,4311.12,4318.19,1702.87
1757428080000,4318.19,4318.83,4314.52,4318.72,1357.79
1757428140000,4318.72,4324.0,4317.2,4320.36,1138.71
1757428200000,4320.36,4320.36,4314.17,4314.79,1753.08
1757428260000,4314.79,4315.79,4310.49,4313.6,1416.36
1757428320000,4313.6,4315.0,4304.66,4307.52,5119.22
1757428380000,4307.52,4309.58,4300.41,4300.92,5245.67
1757428440000,4300.92,4300.92,4285.27,4290.11,19186.74
1757428500000,4290.11,4294.38,4282.86,4284.9,9879.19
1757428560000,4284.9,4289.96,4284.2,4285.8,10675.31
1757428620000,4285.8,4289.35,4285.0,4286.67,3852.32
1757428680000,4286.67,4295.0,4286.05,4293.8,3826.07
1757428740000,4293.8,4301.99,4292.12,4301.31,5149.55
1757428800000,4301.31,4301.98,4295.0,4298.29,3546.86
1757428860000,4298.29,4299.53,4294.56,4299.52,2521.25
1757428920000,4299.52,4299.53,4293.75,4297.62,2379.85
1757428980000,4297.62,4298.0,4288.82,4293.13,2059.21
1757429040000,4293.13,4293.85,4289.08,4290.14,1597.65
1757429100000,4290.14,4295.46,4285.41,4295.46,2993.71
1757429160000,4295.46,4299.64,4293.21,4298.59,3860.81
1757429220000,4298.59,4300.76,4296.65,4300.49,1762.55
1757429280000,4300.49,4300.6,4298.0,4298.3,1594.78
1757429340000,4298.3,4299.63,4295.46,4298.6,1532.27
1757429400000,4298.6,4298.6,4289.17,4294.06,1848.3
1757429460000,4294.06,4294.39,4289.96,4290.24,1483.16
1757429520000,4290.24,4299.47,4288.8,4296.6,4808.03
1757429580000,4296.6,4299.89,4295.71,4298.26,1103.84
1757429640000,4298.26,4304.43,4297.04,4304.21,1240.28
1757429700000,4304.21,4304.55,4300.89,4301.3,828.33
1757429760000,4301.3,4302.83,4299.03,4299.6,879.02
1757429820000,4299.6,4301.0,4299.06,4300.12,427.18
1757429880000,4300.12,4301.8,4299.2,4301.2,350.32
1757429940000,4301.2,4304.74,4300.85,4303.67,1359.19
1757430000000,4303.67,4307.8,4301.64,4303.04,5662.87
1757430060000,4303.04,4304.89,4301.81,4302.59,544.86
1757430120000,4302.59,4305.3,4298.41,4298.41,1161.66
1757430180000,4298.41,4299.6,4295.46,4297.88,1105.2
1757430240000,4297.88,4302.0,4294.32,4298.98,1079.39
1757430300000,4298.98,4301.39,4297.0,4300.45,854.94
1757430360000,4300.45,4300.51,4297.2,4300.29,730.98
1757430420000,4300.29,4302.0,4296.09,4296.48,663.74
1757430480000,4296.48,4296.69,4294.33,4294.85,734.8
1757430540000,4294.85,4294.85,4287.0,4290.03,4924.93
1757430600000,4290.03,4290.62,4289.0,4289.64,2002.68
1757430660000,4289.64,4289.92,4285.0,4287.26,2122.12
1757430720000,4287.26,4289.5,4282.13,4289.49,2920.85
1757430780000,4289.49,4290.75,4284.64,4290.41,2058.58
1757430840000,4290.41,4291.75,4288.91,4290.0,827.41
1757430900000,4290.0,4294.91,4287.48,4293.09,2285.48
1757430960000,4293.09,4296.86,4292.4,4296.07,2079.39
1757431020000,4296.07,4296.49,4289.96,4290.56,1676.69
