ts,open,high,low,close,volume
1757637720000,0.8983,0.8997,0.898,0.8996,1160675.0
1757637780000,0.8997,0.9015,0.8996,0.9014,1074963.0
1757637840000,0.9014,0.9071,0.9014,0.9065,3714992.0
1757637900000,0.9065,0.9069,0.9065,0.9069,22719.0
1757637960000,0.9051,0.9067,0.9037,0.9058,1917371.0
1757638020000,0.9058,0.9074,0.9058,0.9071,967238.0
1757638080000,0.9071,0.9085,0.9065,0.9081,1390638.0
1757638140000,0.9081,0.9086,0.9056,0.9079,2185058.0
1757638200000,0.9079,0.9096,0.9071,0.9091,1849498.0
1757638260000,0.9091,0.9093,0.9058,0.9058,928025.0
1757638320000,0.9058,0.9076,0.9056,0.907,486554.0
1757638380000,0.907,0.907,0.9046,0.9048,1171086.0
1757638440000,0.9048,0.905,0.904,0.9049,1145173.0
1757638500000,0.9049,0.9056,0.9044,0.9047,721361.0
1757638560000,0.9047,0.9057,0.9043,0.9043,146656.0
1757638620000,0.9043,0.905,0.9031,0.9032,273465.0
1757638680000,0.9032,0.9039,0.9029,0.9032,217127.0
1757638740000,0.9032,0.9032,0.9026,0.9029,130544.0
1757638800000,0.9029,0.9048,0.9028,0.9048,210656.0
1757638860000,0.9048,0.905,0.9041,0.9048,218471.0
1757638920000,0.9048,0.9053,0.9047,0.9053,169804.0
1757638980000,0.9053,0.9071,0.9052,0.9064,437297.0
1757639040000,0.9064,0.907,0.9058,0.9064,207010.0
1757639100000,0.9064,0.9065,0.9054,0.9055,156758.0
1757639160000,0.9055,0.9058,0.905,0.905,163355.0
1757639220000,0.905,0.9057,0.9046,0.9056,119724.0
1757639280000,0.9056,0.9063,0.9053,0.9063,29024.0
1757639340000,0.906,0.9065,0.906,0.9065,56798.0
1757639400000,0.906,0.906,0.905,0.905,67041.0
1757639460000,0.9051,0.9052,0.9039,0.9049,174176.0
1757639520000,0.9046,0.9048,0.9041,0.9046,53760.0
1757639580000,0.9044,0.9054,0.9044,0.9048,228207.0
1757639640000,0.9046,0.9055,0.9046,0.9053,42298.0
1757639700000,0.9053,0.9063,0.905,0.9059,106457.0
1757639760000,0.9059,0.9079,0.9059,0.9076,217421.0
1757639820000,0.9076,0.9076,0.9057,0.9057,217458.0
1757639880000,0.9057,0.9058,0.9045,0.9045,123628.0
1757639940000,0.9045,0.9054,0.9042,0.9043,134539.0
1757640000000,0.9043,0.9049,0.9042,0.9048,234696.0
1757640060000,0.9048,0.9058,0.9047,0.9052,235943.0
1757640120000,0.9052,0.9062,0.905,0.906,124864.0
1757640180000,0.906,0.9061,0.9055,0.9055,117641.0
1757640240000,0.9055,0.9055,0.9042,0.9045,123608.0
1757640300000,0.9045,0.9048,0.9042,0.9042,42798.0
1757640360000,0.9042,0.9051,0.9042,0.9049,336519.0
1757640420000,0.9049,0.9049,0.9039,0.904,83988.0
1757640480000,0.904,0.9044,0.9039,0.9044,169958.0
1757640540000,0.9044,0.9046,0.9042,0.9042,28569.0
1757640600000,0.9042,0.9043,0.9034,0.9037,533947.0
1757640660000,0.9037,0.9042,0.9032,0.9041,172961.0
1757640720000,0.9041,0.9044,0.9039,0.9042,62593.0
1757640780000,0.9042,0.9042,0.903,0.9031,165749.0
1757640840000,0.9031,0.9032,0.9027,0.9031,157365.0
1757640900000,0.9031,0.9036,0.9022,0.9023,111648.0
1757640960000,0.9023,0.9028,0.9019,0.9019,166411.0
1757641020000,0.9019,0.9038,0.9018,0.9036,60203.0
1757641080000,0.9036,0.9044,0.9036,0.9044,66473.0
1757641140000,0.9044,0.9048,0.9042,0.9046,39955.0
1757641200000,0.9046,0.9046,0.9024,0.9026,345481.0
1757641260000,0.9026,0.9028,0.9,0.9004,1395169.0
1757641320000,0.9004,0.903,0.9002,0.9023,1036610.0
1757641380000,0.9023,0.9023,0.9018,0.9022,93394.0
1757641440000,0.9022,0.9023,0.9018,0.9023,88465.0
1757641500000,0.9023,0.9026,0.9011,0.9011,63168.0
1757641560000,0.9011,0.9012,0.9005,0.9005,116039.0
1757641620000,0.9005,0.9008,0.9004,0.9006,113852.0
1757641680000,0.9006,0.9007,0.8999,0.9,171936.0
1757641740000,0.9,0.9006,0.8997,0.9003,243497.0
1757641800000,0.9003,0.9008,0.9001,0.9004,158302.0
1757641860000,0.9004,0.9006,0.8998,0.8999,292590.0
1757641920000,0.8999,0.9006,0.8987,0.8988,460477.0
1757641980000,0.8988,0.8993,0.8984,0.899,446756.0
1757642040000,0.899,0.8991,0.8986,0.8988,230842.0
1757642100000,0.8988,0.8992,0.8976,0.8978,572309.0
1757642160000,0.8978,0.898,0.8972,0.8973,249440.0
1757642220000,0.8973,0.8987,0.8973,0.8986,350073.0
1757642280000,0.8986,0.8988,0.8982,0.8982,60449.0
1757642340000,0.8982,0.8986,0.8981,0.8984,53457.0
1757642400000,0.8983,0.8993,0.8982,0.8993,67751.0
1757835720000,0.916,0.9165,0.9158,0.9164,17433.0
1757835780000,0.9164,0.9165,0.9157,0.9158,36959.0
1757835840000,0.9158,0.916,0.9157,0.9158,6329.0
1757835900000,0.9158,0.9165,0.9155,0.9162,53258.0
1757835960000,0.9162,0.9169,0.9162,0.9166,87662.0
1757836020000,0.9166,0.9166,0.9153,0.9154,10927.0
1757836080000,0.9154,0.9154,0.9143,0.9147,310174.0
1757836140000,0.9147,0.9151,0.9145,0.9145,24462.0
1757836200000,0.9145,0.9145,0.9134,0.9137,220893.0
1757836260000,0.9137,0.9139,0.913,0.9134,150342.0
1757836320000,0.9134,0.9134,0.912,0.9125,678387.0
1757836380000,0.9125,0.9139,0.9125,0.9139,89804.0
1757836440000,0.9139,0.915,0.9139,0.9148,241356.0
1757836500000,0.9148,0.9155,0.9145,0.9154,138677.0
1757836560000,0.9154,0.9157,0.9153,0.9157,24667.0
1757836620000,0.9157,0.916,0.9156,0.9158,133779.0
1757836680000,0.9158,0.9159,0.9152,0.9155,57203.0
1757836740000,0.9155,0.9155,0.915,0.9153,51843.0
1757836800000,0.9153,0.9153,0.9141,0.9143,131857.0
1757836860000,0.9143,0.9148,0.914,0.9142,102552.0
1757836920000,0.9142,0.9145,0.9133,0.9134,64328.0
1757836980000,0.9134,0.914,0.9133,0.914,55305.0
1757837040000,0.914,0.9151,0.914,0.9151,57811.0
1757837100000,0.9151,0.9152,0.9136,0.9137,220459.0
1757837160000,0.9137,0.9141,0.9135,0.9135,82687.0
1757837220000,0.9135,0.9144,0.9135,0.9144,27926.0
1757837280000,0.9144,0.9146,0.9132,0.9136,522045.0
1757837340000,0.9136,0.914,0.9131,0.914,36860.0
1757837400000,0.914,0.9143,0.9138,0.9143,38350.0
1757837460000,0.9143,0.9143,0.9134,0.9134,9777.0
1757837520000,0.9134,0.9137,0.9132,0.9132,54242.0
1757837580000,0.9132,0.9141,0.9132,0.9141,129444.0
1757837640000,0.9141,0.9143,0.9138,0.914,26607.0
1757837700000,0.914,0.9142,0.9131,0.9132,43528.0
1757837760000,0.9132,0.9135,0.9132,0.9135,13167.0
1757837820000,0.9135,0.9141,0.9131,0.9131,155980.0
1757837880000,0.9131,0.9131,0.9124,0.9126,80572.0
1757837940000,0.9126,0.9131,0.9122,0.9127,67132.0
1757838000000,0.9127,0.9135,0.9127,0.9134,60278.0
1757838060000,0.9134,0.9136,0.9127,0.9128,46852.0
1757838120000,0.9128,0.9136,0.9127,0.9136,23316.0
1757838180000,0.9136,0.9138,0.9131,0.9133,97813.0
1757838240000,0.9133,0.914,0.9131,0.9138,69434.0
1757838300000,0.9138,0.9143,0.9138,0.9143,97633.0
1757838360000,0.9143,0.9146,0.9143,0.9144,83579.0
1757838420000,0.9144,0.9144,0.914,0.9141,44144.0
1757838480000,0.9141,0.9141,0.9132,0.9134,22600.0
1757838540000,0.9134,0.9137,0.9133,0.9137,12706.0
1757838600000,0.9137,0.9145,0.9137,0.9144,24341.0
1757838660000,0.9144,0.9145,0.9135,0.914,209282.0
1757838720000,0.914,0.9153,0.914,0.9152,83060.0
1757838780000,0.9152,0.9155,0.915,0.9155,250768.0
1757838840000,0.9155,0.9162,0.9155,0.9162,143453.0
1757838900000,0.9162,0.9164,0.916,0.9161,55047.0
1757838960000,0.9161,0.9169,0.916,0.9166,65138.0
1757839020000,0.9166,0.9168,0.9165,0.9165,94741.0
1757839080000,0.9165,0.9167,0.9165,0.9167,17854.0
1757839140000,0.9167,0.9167,0.9161,0.9161,34963.0
1757839200000,0.9161,0.9163,0.916,0.9161,100643.0
1757839260000,0.9161,0.9161,0.9161,0.9161,5130.0
1757839320000,0.9161,0.9163,0.9161,0.9163,14518.0
1757839380000,0.9163,0.9164,0.9161,0.9164,33884.0
1757839440000,0.9164,0.9168,0.9163,0.9163,148865.0
1757839500000,0.9163,0.9166,0.9163,0.9164,41219.0
1757839560000,0.9164,0.9164,0.916,0.916,10082.0
1757839620000,0.916,0.9166,0.916,0.9164,35499.0
1757839680000,0.9164,0.9164,0.916,0.9161,26691.0
1757839740000,0.9161,0.9161,0.916,0.9161,11429.0
1757839800000,0.9161,0.9161,0.9154,0.9155,24274.0
1757839860000,0.9155,0.9157,0.9152,0.9152,109529.0
1757839920000,0.9152,0.9152,0.9147,0.9148,40916.0
1757839980000,0.9148,0.9148,0.9142,0.9144,129773.0
1757840040000,0.9144,0.9144,0.9137,0.9137,20902.0
