Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,Time
USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,0.00000000000000000000,104933.40000000000000000000,0.00000000000000000000,-0.11542674000000000000,-0.26680000000000000000,-0.38222674000000000000,521.88418464000000000000,CLOSE,2025-07-01 08:18:05
USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,-0.00200000000000000000,104800.00000000000000000000,0.00000000000000000000,-0.11528000000000000000,0.00000000000000000000,-0.11528000000000000000,522.26641138000000000000,OPEN,2025-07-01 08:18:04
USDT,ETHUSDT,TRADE,BUY,0.06000000000000000000,0.00000000000000000000,2755.84000000000000000000,0.00000000000000000000,-0.09094272000000000000,-0.31380000000000000000,-0.40474272000000000000,522.38169138000000000000,CLOSE,2025-07-01 08:18:02
USDT,ETHUSDT,TRADE,SELL,0.05000000000000000000,-0.06000000000000000000,2750.00000000000000000000,0.00000000000000000000,-0.07562500000000000000,0.00000000000000000000,-0.07562500000000000000,522.78643410000000000000,OPEN,2025-07-01 08:18:01
USDT,ETHUSDT,TRADE,SELL,0.01000000000000000000,-0.01000000000000000000,2753.66000000000000000000,0.00000000000000000000,-0.01514513000000000000,0.00000000000000000000,-0.01514513000000000000,522.86205910000000000000,OPEN,2025-07-01 08:18:01
USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,0.00000000000000000000,104933.40000000000000000000,0.00000000000000000000,-0.11542674000000000000,-0.26680000000000000000,-0.38222674000000000000,522.87720423000000000000,CLOSE,2025-07-01 08:17:56
USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,-0.00200000000000000000,104800.00000000000000000000,0.00000000000000000000,-0.11528000000000000000,0.00000000000000000000,-0.11528000000000000000,523.25943097000000000000,OPEN,2025-07-01 08:17:55
USDT,ETHUSDT,TRADE,BUY,0.06000000000000000000,0.00000000000000000000,2761.67000000000000000000,0.00000000000000000000,-0.09113511000000000000,-0.34980000000000000000,-0.44093511000000000000,523.37471097000000000000,CLOSE,2025-07-01 08:17:53
USDT,ETHUSDT,TRADE,SELL,0.06000000000000000000,-0.06000000000000000000,2755.84000000000000000000,0.00000000000000000000,-0.09094272000000000000,0.00000000000000000000,-0.09094272000000000000,523.81564608000000000000,OPEN,2025-07-01 08:17:52
USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,0.00000000000000000000,104933.40000000000000000000,0.00000000000000000000,-0.11542674000000000000,-0.26680000000000000000,-0.38222674000000000000,523.90658880000000000000,CLOSE,2025-07-01 08:17:47
USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,-0.00200000000000000000,104800.00000000000000000000,0.00000000000000000000,-0.11528000000000000000,0.00000000000000000000,-0.11528000000000000000,524.28881554000000000000,OPEN,2025-07-01 08:17:47
USDT,ETHUSDT,TRADE,BUY,0.06000000000000000000,0.00000000000000000000,2767.50000000000000000000,0.00000000000000000000,-0.09132750000000000000,-0.69960000000000000000,-0.79092750000000000000,524.40409554000000000000,CLOSE,2025-07-01 08:17:44
USDT,ETHUSDT,TRADE,SELL,0.06000000000000000000,-0.06000000000000000000,2755.84000000000000000000,0.00000000000000000000,-0.09094272000000000000,0.00000000000000000000,-0.09094272000000000000,525.19502304000000000000,OPEN,2025-07-01 08:17:44
USDT,BTCUSDT,TRADE,BUY,0.00200000000000000000,0.00000000000000000000,104933.40000000000000000000,0.00000000000000000000,-0.11542674000000000000,-0.26680000000000000000,-0.38222674000000000000,525.28596576000000000000,CLOSE,2025-07-01 08:17:38
USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,-0.00200000000000000000,104800.00000000000000000000,0.00000000000000000000,-0.11528000000000000000,0.00000000000000000000,-0.11528000000000000000,525.66819250000000000000,OPEN,2025-07-01 08:17:38
USDT,ETHUSDT,TRADE,BUY,0.06000000000000000000,0.00000000000000000000,2767.50000000000000000000,0.00000000000000000000,-0.09132750000000000000,-0.69960000000000000000,-0.79092750000000000000,525.78347250000000000000,CLOSE,2025-07-01 08:17:36
USDT,ETHUSDT,TRADE,SELL,0.06000000000000000000,-0.06000000000000000000,2755.84000000000000000000,0.00000000000000000000,-0.09094272000000000000,0.00000000000000000000,-0.09094272000000000000,526.57440000000000000000,OPEN,2025-07-01 08:17:35
