Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,Time
USDT,SOLUSDT,TRADE,BUY,0.10000000000000000000,0.00000000000000000000,149.45000000000000000000,0.00000000000000000000,-0.01494500000000000000,-0.00200000000000000000,-0.01694500000000000000,146.01095665000000000000,CLOSE,2025-07-02 14:36:44
USDT,SOLUSDT,TRADE,BUY,0.40000000000000000000,-0.10000000000000000000,149.45000000000000000000,0.00000000000000000000,-0.05978000000000000000,-0.00800000000000000000,-0.06778000000000000000,146.02790165000000000000,CLOSE,2025-07-02 14:36:44
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.43000000000000000000,0.00000000000000000000,-0.07471500000000000000,0.00000000000000000000,-0.07471500000000000000,146.09568165000000000000,OPEN,2025-07-02 14:36:43
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.38000000000000000000,0.00000000000000000000,-0.07469000000000000000,0.00000000000000000000,-0.07469000000000000000,146.17039665000000000000,CLOSE,2025-07-02 14:36:37
USDT,SOLUSDT,TRADE,SELL,0.30000000000000000000,-0.50000000000000000000,149.38000000000000000000,0.00000000000000000000,-0.04481400000000000000,0.00000000000000000000,-0.04481400000000000000,146.24508665000000000000,OPEN,2025-07-02 14:36:37
USDT,SOLUSDT,TRADE,SELL,0.10000000000000000000,-0.20000000000000000000,149.38000000000000000000,0.00000000000000000000,-0.01493800000000000000,0.00000000000000000000,-0.01493800000000000000,146.28990065000000000000,OPEN,2025-07-02 14:36:37
USDT,SOLUSDT,TRADE,SELL,0.10000000000000000000,-0.10000000000000000000,149.38000000000000000000,0.00000000000000000000,-0.01493800000000000000,0.00000000000000000000,-0.01493800000000000000,146.30483865000000000000,OPEN,2025-07-02 14:36:37
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.40000000000000000000,0.00000000000000000000,-0.07470000000000000000,-0.00500000000000000000,-0.07970000000000000000,146.31977665000000000000,CLOSE,2025-07-02 14:36:30
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.39000000000000000000,0.00000000000000000000,-0.07469500000000000000,0.00000000000000000000,-0.07469500000000000000,146.39947665000000000000,OPEN,2025-07-02 14:36:30
USDT,SOLUSDT,TRADE,BUY,0.10000000000000000000,0.00000000000000000000,149.35000000000000000000,0.00000000000000000000,-0.01493500000000000000,-0.00500000000000000000,-0.01993500000000000000,146.47417165000000000000,CLOSE,2025-07-02 14:36:24
USDT,SOLUSDT,TRADE,BUY,0.40000000000000000000,-0.10000000000000000000,149.35000000000000000000,0.00000000000000000000,-0.05974000000000000000,-0.02000000000000000000,-0.07974000000000000000,146.49410665000000000000,CLOSE,2025-07-02 14:36:24
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.30000000000000000000,0.00000000000000000000,-0.07465000000000000000,0.00000000000000000000,-0.07465000000000000000,146.57384665000000000000,OPEN,2025-07-02 14:36:23
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.41000000000000000000,0.00000000000000000000,-0.07470500000000000000,-0.00500000000000000000,-0.07970500000000000000,146.64849665000000000000,CLOSE,2025-07-02 14:36:18
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.40000000000000000000,0.00000000000000000000,-0.07470000000000000000,0.00000000000000000000,-0.07470000000000000000,146.72820165000000000000,OPEN,2025-07-02 14:36:17
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.44000000000000000000,0.00000000000000000000,-0.07472000000000000000,-0.00500000000000000000,-0.07972000000000000000,146.80290165000000000000,CLOSE,2025-07-02 14:36:11
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.43000000000000000000,0.00000000000000000000,-0.07471500000000000000,0.00000000000000000000,-0.07471500000000000000,146.88262165000000000000,OPEN,2025-07-02 14:36:11
USDT,SOLUSDT,TRADE,BUY,0.10000000000000000000,0.00000000000000000000,149.48000000000000000000,0.00000000000000000000,-0.01494800000000000000,-0.00300000000000000000,-0.01794800000000000000,146.95733665000000000000,CLOSE,2025-07-02 14:36:05
USDT,SOLUSDT,TRADE,BUY,0.30000000000000000000,-0.10000000000000000000,149.48000000000000000000,0.00000000000000000000,-0.04484400000000000000,-0.00900000000000000000,-0.05384400000000000000,146.97528465000000000000,CLOSE,2025-07-02 14:36:05
USDT,SOLUSDT,TRADE,BUY,0.10000000000000000000,-0.40000000000000000000,149.48000000000000000000,0.00000000000000000000,-0.01494800000000000000,-0.00300000000000000000,-0.01794800000000000000,147.02912865000000000000,CLOSE,2025-07-02 14:36:05
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.45000000000000000000,0.00000000000000000000,-0.07472500000000000000,0.00000000000000000000,-0.07472500000000000000,147.04707665000000000000,OPEN,2025-07-02 14:36:04
USDT,SOLUSDT,TRADE,BUY,0.40000000000000000000,0.00000000000000000000,149.50000000000000000000,0.00000000000000000000,-0.05980000000000000000,-0.00400000000000000000,-0.06380000000000000000,147.12180165000000000000,CLOSE,2025-07-02 14:35:58
USDT,SOLUSDT,TRADE,BUY,0.10000000000000000000,-0.40000000000000000000,149.50000000000000000000,0.00000000000000000000,-0.01495000000000000000,-0.00100000000000000000,-0.01595000000000000000,147.18560165000000000000,CLOSE,2025-07-02 14:35:58
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.49000000000000000000,0.00000000000000000000,-0.07474500000000000000,0.00000000000000000000,-0.07474500000000000000,147.20155165000000000000,OPEN,2025-07-02 14:35:58
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.50000000000000000000,0.00000000000000000000,-0.07475000000000000000,0.02000000000000000000,-0.05475000000000000000,147.27629665000000000000,CLOSE,2025-07-02 14:35:51
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.54000000000000000000,0.00000000000000000000,-0.07477000000000000000,0.00000000000000000000,-0.07477000000000000000,147.33104665000000000000,OPEN,2025-07-02 14:35:50
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.59000000000000000000,0.00000000000000000000,-0.07479500000000000000,-0.00500000000000000000,-0.07979500000000000000,147.40581665000000000000,CLOSE,2025-07-02 14:35:44
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.58000000000000000000,0.00000000000000000000,-0.07479000000000000000,0.00000000000000000000,-0.07479000000000000000,147.48561165000000000000,OPEN,2025-07-02 14:35:43
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.58000000000000000000,0.00000000000000000000,-0.07479000000000000000,-0.00500000000000000000,-0.07979000000000000000,147.56040165000000000000,CLOSE,2025-07-02 14:35:37
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.57000000000000000000,0.00000000000000000000,-0.07478500000000000000,0.00000000000000000000,-0.07478500000000000000,147.64019165000000000000,OPEN,2025-07-02 14:35:36
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.59000000000000000000,0.00000000000000000000,-0.07479500000000000000,-0.00500000000000000000,-0.07979500000000000000,147.71497665000000000000,CLOSE,2025-07-02 14:35:31
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.58000000000000000000,0.00000000000000000000,-0.07479000000000000000,0.00000000000000000000,-0.07479000000000000000,147.79477165000000000000,OPEN,2025-07-02 14:35:30
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.58000000000000000000,0.00000000000000000000,-0.07479000000000000000,-0.01000000000000000000,-0.08479000000000000000,147.86956165000000000000,CLOSE,2025-07-02 14:35:24
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.56000000000000000000,0.00000000000000000000,-0.07478000000000000000,0.00000000000000000000,-0.07478000000000000000,147.95435165000000000000,OPEN,2025-07-02 14:35:24
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.71000000000000000000,0.00000000000000000000,-0.07435500000000000000,-0.00500000000000000000,-0.07935500000000000000,148.02913165000000000000,CLOSE,2025-07-02 11:41:09
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.70000000000000000000,0.00000000000000000000,-0.07435000000000000000,0.00000000000000000000,-0.07435000000000000000,148.10848665000000000000,OPEN,2025-07-02 11:41:09
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.71000000000000000000,0.00000000000000000000,-0.07435500000000000000,-0.00500000000000000000,-0.07935500000000000000,148.18283665000000000000,CLOSE,2025-07-02 11:41:02
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.70000000000000000000,0.00000000000000000000,-0.07435000000000000000,0.00000000000000000000,-0.07435000000000000000,148.26219165000000000000,OPEN,2025-07-02 11:41:01
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.69000000000000000000,0.00000000000000000000,-0.07434500000000000000,-0.00500000000000000000,-0.07934500000000000000,148.33654165000000000000,CLOSE,2025-07-02 11:40:55
USDT,SOLUSDT,TRADE,SELL,0.20000000000000000000,-0.50000000000000000000,148.68000000000000000000,0.00000000000000000000,-0.02973600000000000000,0.00000000000000000000,-0.02973600000000000000,148.41588665000000000000,OPEN,2025-07-02 11:40:55
USDT,SOLUSDT,TRADE,SELL,0.20000000000000000000,-0.30000000000000000000,148.68000000000000000000,0.00000000000000000000,-0.02973600000000000000,0.00000000000000000000,-0.02973600000000000000,148.44562265000000000000,OPEN,2025-07-02 11:40:55
USDT,SOLUSDT,TRADE,SELL,0.10000000000000000000,-0.10000000000000000000,148.68000000000000000000,0.00000000000000000000,-0.01486800000000000000,0.00000000000000000000,-0.01486800000000000000,148.47535865000000000000,OPEN,2025-07-02 11:40:55
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.72000000000000000000,0.00000000000000000000,-0.07436000000000000000,-0.00500000000000000000,-0.07936000000000000000,148.49022665000000000000,CLOSE,2025-07-02 11:40:49
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.71000000000000000000,0.00000000000000000000,-0.07435500000000000000,0.00000000000000000000,-0.07435500000000000000,148.56958665000000000000,OPEN,2025-07-02 11:40:48
USDT,SOLUSDT,TRADE,BUY,0.30000000000000000000,0.00000000000000000000,148.72000000000000000000,0.00000000000000000000,-0.04461600000000000000,-0.00300000000000000000,-0.04761600000000000000,148.64394165000000000000,CLOSE,2025-07-02 11:40:42
USDT,SOLUSDT,TRADE,BUY,0.20000000000000000000,-0.30000000000000000000,148.72000000000000000000,0.00000000000000000000,-0.02974400000000000000,-0.00200000000000000000,-0.03174400000000000000,148.69155765000000000000,CLOSE,2025-07-02 11:40:42
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.71000000000000000000,0.00000000000000000000,-0.07435500000000000000,0.00000000000000000000,-0.07435500000000000000,148.72330165000000000000,OPEN,2025-07-02 11:40:42
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.71000000000000000000,0.00000000000000000000,-0.07435500000000000000,-0.00500000000000000000,-0.07935500000000000000,148.79765665000000000000,CLOSE,2025-07-02 11:40:35
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.70000000000000000000,0.00000000000000000000,-0.07435000000000000000,0.00000000000000000000,-0.07435000000000000000,148.87701165000000000000,OPEN,2025-07-02 11:40:34
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.71000000000000000000,0.00000000000000000000,-0.07435500000000000000,-0.00500000000000000000,-0.07935500000000000000,148.95136165000000000000,CLOSE,2025-07-02 11:40:28
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.70000000000000000000,0.00000000000000000000,-0.07435000000000000000,0.00000000000000000000,-0.07435000000000000000,149.03071665000000000000,OPEN,2025-07-02 11:40:28
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.70000000000000000000,0.00000000000000000000,-0.07435000000000000000,-0.00500000000000000000,-0.07935000000000000000,149.10506665000000000000,CLOSE,2025-07-02 11:40:22
USDT,SOLUSDT,TRADE,SELL,0.10000000000000000000,-0.50000000000000000000,148.69000000000000000000,0.00000000000000000000,-0.01486900000000000000,0.00000000000000000000,-0.01486900000000000000,149.18441665000000000000,OPEN,2025-07-02 11:40:21
USDT,SOLUSDT,TRADE,SELL,0.20000000000000000000,-0.40000000000000000000,148.69000000000000000000,0.00000000000000000000,-0.02973800000000000000,0.00000000000000000000,-0.02973800000000000000,149.19928565000000000000,OPEN,2025-07-02 11:40:21
USDT,SOLUSDT,TRADE,SELL,0.10000000000000000000,-0.20000000000000000000,148.69000000000000000000,0.00000000000000000000,-0.01486900000000000000,0.00000000000000000000,-0.01486900000000000000,149.22902365000000000000,OPEN,2025-07-02 11:40:21
USDT,SOLUSDT,TRADE,SELL,0.10000000000000000000,-0.10000000000000000000,148.69000000000000000000,0.00000000000000000000,-0.01486900000000000000,0.00000000000000000000,-0.01486900000000000000,149.24389265000000000000,OPEN,2025-07-02 11:40:21
USDT,SOLUSDT,TRADE,BUY,0.40000000000000000000,0.00000000000000000000,148.76000000000000000000,0.00000000000000000000,-0.05950400000000000000,-0.00400000000000000000,-0.06350400000000000000,149.25876165000000000000,CLOSE,2025-07-02 11:40:15
USDT,SOLUSDT,TRADE,BUY,0.10000000000000000000,-0.40000000000000000000,148.76000000000000000000,0.00000000000000000000,-0.01487600000000000000,-0.00100000000000000000,-0.01587600000000000000,149.32226565000000000000,CLOSE,2025-07-02 11:40:15
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.75000000000000000000,0.00000000000000000000,-0.07437500000000000000,0.00000000000000000000,-0.07437500000000000000,149.33814165000000000000,OPEN,2025-07-02 11:40:15
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.77000000000000000000,0.00000000000000000000,-0.07438500000000000000,0.01000000000000000000,-0.06438500000000000000,149.41251665000000000000,CLOSE,2025-07-02 11:40:09
USDT,SOLUSDT,TRADE,SELL,0.40000000000000000000,-0.50000000000000000000,148.79000000000000000000,0.00000000000000000000,-0.05951600000000000000,0.00000000000000000000,-0.05951600000000000000,149.47690165000000000000,OPEN,2025-07-02 11:40:08
USDT,SOLUSDT,TRADE,SELL,0.10000000000000000000,-0.10000000000000000000,148.79000000000000000000,0.00000000000000000000,-0.01487900000000000000,0.00000000000000000000,-0.01487900000000000000,149.53641765000000000000,OPEN,2025-07-02 11:40:08
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.77000000000000000000,0.00000000000000000000,-0.07438500000000000000,-0.00500000000000000000,-0.07938500000000000000,149.55129665000000000000,CLOSE,2025-07-02 11:40:02
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.76000000000000000000,0.00000000000000000000,-0.07438000000000000000,0.00000000000000000000,-0.07438000000000000000,149.63068165000000000000,OPEN,2025-07-02 11:40:02
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.77000000000000000000,0.00000000000000000000,-0.07438500000000000000,-0.00500000000000000000,-0.07938500000000000000,149.70506165000000000000,CLOSE,2025-07-02 11:39:56
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.76000000000000000000,0.00000000000000000000,-0.07438000000000000000,0.00000000000000000000,-0.07438000000000000000,149.78444665000000000000,OPEN,2025-07-02 11:39:55
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.75000000000000000000,0.00000000000000000000,-0.07437500000000000000,-0.00500000000000000000,-0.07937500000000000000,149.85882665000000000000,CLOSE,2025-07-02 11:39:49
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.74000000000000000000,0.00000000000000000000,-0.07437000000000000000,0.00000000000000000000,-0.07437000000000000000,149.93820165000000000000,OPEN,2025-07-02 11:39:48
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.74000000000000000000,0.00000000000000000000,-0.07437000000000000000,-0.00500000000000000000,-0.07937000000000000000,150.01257165000000000000,CLOSE,2025-07-02 11:39:42
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.73000000000000000000,0.00000000000000000000,-0.07436500000000000000,0.00000000000000000000,-0.07436500000000000000,150.09194165000000000000,OPEN,2025-07-02 11:39:41
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.61000000000000000000,0.00000000000000000000,-0.07430500000000000000,-0.00500000000000000000,-0.07930500000000000000,150.16630665000000000000,CLOSE,2025-07-02 11:36:34
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.60000000000000000000,0.00000000000000000000,-0.07430000000000000000,0.00000000000000000000,-0.07430000000000000000,150.24561165000000000000,OPEN,2025-07-02 11:36:28
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.63000000000000000000,0.00000000000000000000,-0.07431500000000000000,-0.00500000000000000000,-0.07931500000000000000,150.31991165000000000000,CLOSE,2025-07-02 11:36:22
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.62000000000000000000,0.00000000000000000000,-0.07431000000000000000,0.00000000000000000000,-0.07431000000000000000,150.39922665000000000000,OPEN,2025-07-02 11:36:21
USDT,SOLUSDT,TRADE,BUY,0.10000000000000000000,0.00000000000000000000,148.64000000000000000000,0.00000000000000000000,-0.01486400000000000000,-0.00100000000000000000,-0.01586400000000000000,150.47353665000000000000,CLOSE,2025-07-02 11:36:15
USDT,SOLUSDT,TRADE,BUY,0.40000000000000000000,-0.10000000000000000000,148.64000000000000000000,0.00000000000000000000,-0.05945600000000000000,-0.00400000000000000000,-0.06345600000000000000,150.48940065000000000000,CLOSE,2025-07-02 11:36:15
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,148.63000000000000000000,0.00000000000000000000,-0.07431500000000000000,0.00000000000000000000,-0.07431500000000000000,150.55285665000000000000,OPEN,2025-07-02 11:36:14
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,148.98000000000000000000,0.00000000000000000000,-0.07449000000000000000,0.09000000000000000000,0.01551000000000000000,150.62717165000000000000,CLOSE,2025-07-02 11:30:35
USDT,SOLUSDT,TRADE,SELL,0.40000000000000000000,-0.50000000000000000000,149.16000000000000000000,0.00000000000000000000,-0.05966400000000000000,0.00000000000000000000,-0.05966400000000000000,150.61166165000000000000,OPEN,2025-07-02 11:21:36
USDT,SOLUSDT,TRADE,SELL,0.10000000000000000000,-0.10000000000000000000,149.16000000000000000000,0.00000000000000000000,-0.01491600000000000000,0.00000000000000000000,-0.01491600000000000000,150.67132565000000000000,OPEN,2025-07-02 11:21:36
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.26000000000000000000,0.00000000000000000000,-0.07463000000000000000,-0.00500000000000000000,-0.07963000000000000000,150.68624165000000000000,CLOSE,2025-07-02 10:55:50
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.25000000000000000000,0.00000000000000000000,-0.07462500000000000000,0.00000000000000000000,-0.07462500000000000000,150.76587165000000000000,OPEN,2025-07-02 10:55:44
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.25000000000000000000,0.00000000000000000000,-0.07462500000000000000,-0.00500000000000000000,-0.07962500000000000000,150.84049665000000000000,CLOSE,2025-07-02 10:55:37
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.24000000000000000000,0.00000000000000000000,-0.07462000000000000000,0.00000000000000000000,-0.07462000000000000000,150.92012165000000000000,OPEN,2025-07-02 10:55:37
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.25000000000000000000,0.00000000000000000000,-0.07462500000000000000,-0.00500000000000000000,-0.07962500000000000000,150.99474165000000000000,CLOSE,2025-07-02 10:55:31
USDT,SOLUSDT,TRADE,SELL,0.10000000000000000000,-0.50000000000000000000,149.24000000000000000000,0.00000000000000000000,-0.01492400000000000000,0.00000000000000000000,-0.01492400000000000000,151.07436665000000000000,OPEN,2025-07-02 10:55:30
USDT,SOLUSDT,TRADE,SELL,0.40000000000000000000,-0.40000000000000000000,149.24000000000000000000,0.00000000000000000000,-0.05969600000000000000,0.00000000000000000000,-0.05969600000000000000,151.08929065000000000000,OPEN,2025-07-02 10:55:30
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.24000000000000000000,0.00000000000000000000,-0.07462000000000000000,-0.00500000000000000000,-0.07962000000000000000,151.14898665000000000000,CLOSE,2025-07-02 10:55:25
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.23000000000000000000,0.00000000000000000000,-0.07461500000000000000,0.00000000000000000000,-0.07461500000000000000,151.22860665000000000000,OPEN,2025-07-02 10:55:24
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.25000000000000000000,0.00000000000000000000,-0.07462500000000000000,-0.00500000000000000000,-0.07962500000000000000,151.30322165000000000000,CLOSE,2025-07-02 10:55:17
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.24000000000000000000,0.00000000000000000000,-0.07462000000000000000,0.00000000000000000000,-0.07462000000000000000,151.38284665000000000000,OPEN,2025-07-02 10:55:17
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.24000000000000000000,0.00000000000000000000,-0.07462000000000000000,-0.00500000000000000000,-0.07962000000000000000,151.45746665000000000000,CLOSE,2025-07-02 10:55:10
USDT,SOLUSDT,TRADE,SELL,0.30000000000000000000,-0.50000000000000000000,149.23000000000000000000,0.00000000000000000000,-0.04476900000000000000,0.00000000000000000000,-0.04476900000000000000,151.53708665000000000000,OPEN,2025-07-02 10:55:09
USDT,SOLUSDT,TRADE,SELL,0.20000000000000000000,-0.20000000000000000000,149.23000000000000000000,0.00000000000000000000,-0.02984600000000000000,0.00000000000000000000,-0.02984600000000000000,151.58185565000000000000,OPEN,2025-07-02 10:55:09
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.24000000000000000000,0.00000000000000000000,-0.07462000000000000000,-0.00500000000000000000,-0.07962000000000000000,151.61170165000000000000,CLOSE,2025-07-02 10:55:03
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.23000000000000000000,0.00000000000000000000,-0.07461500000000000000,0.00000000000000000000,-0.07461500000000000000,151.69132165000000000000,OPEN,2025-07-02 10:55:02
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.24000000000000000000,0.00000000000000000000,-0.07462000000000000000,0.00000000000000000000,-0.07462000000000000000,151.76593665000000000000,CLOSE,2025-07-02 10:54:56
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.24000000000000000000,0.00000000000000000000,-0.07462000000000000000,0.00000000000000000000,-0.07462000000000000000,151.84055665000000000000,OPEN,2025-07-02 10:54:55
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.25000000000000000000,0.00000000000000000000,-0.07462500000000000000,-0.00500000000000000000,-0.07962500000000000000,151.91517665000000000000,CLOSE,2025-07-02 10:54:49
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.24000000000000000000,0.00000000000000000000,-0.07462000000000000000,0.00000000000000000000,-0.07462000000000000000,151.99480165000000000000,OPEN,2025-07-02 10:54:48
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.23000000000000000000,0.00000000000000000000,-0.07461500000000000000,-0.00500000000000000000,-0.07961500000000000000,152.06942165000000000000,CLOSE,2025-07-02 10:54:43
USDT,SOLUSDT,TRADE,SELL,0.50000000000000000000,-0.50000000000000000000,149.22000000000000000000,0.00000000000000000000,-0.07461000000000000000,0.00000000000000000000,-0.07461000000000000000,152.14903665000000000000,OPEN,2025-07-02 10:54:42
USDT,SOLUSDT,TRADE,BUY,0.50000000000000000000,0.00000000000000000000,149.23000000000000000000,0.00000000000000000000,-0.07461500000000000000,0.00500000000000000000,-0.06961500000000000000,152.22364665000000000000,CLOSE,2025-07-02 10:54:36
